Generator,Latitude,Longitude,PLEXOS Node,reV_Node,PCA,State,Region,PLEXOS Technology,ReEDS Technology,Capacity (MW),SummaryRegion,infrastructure
Merwin_2_WI,45.955117,-122.553389,45342_MERWIN 2_WI,45342_MERWIN 2,p2,WA,PACW_WI,Hydro,Hydro_WI,24.82,Washington,2050
Merwin_3_WI,45.955117,-122.553389,45344_MERWIN 3_WI,45344_MERWIN 3,p2,WA,PACW_WI,Hydro,Hydro_WI,24.82,Washington,2050
Yale1_WI,45.962706,-122.335344,45351_YALE GEN_WI,45351_YALE GEN,p2,WA,BPAT_WI,Hydro,Hydro_WI,80.5,Washington,2050
Yale2_WI,45.962706,-122.335344,45351_YALE GEN_WI,45351_YALE GEN,p2,WA,BPAT_WI,Hydro,Hydro_WI,80.5,Washington,2050
wind_TechBreak2050_45425_WHITESWN_WI,46.460792,-120.711807,45425_WHITESWN_WI,45425_WHITESWN,p2,WA,PACW_WI,Wind,wind-ons,69,Washington,2050
Swift_2_21_WI,45.939838,-122.644304,45541_SWIFT2-1_WI,45541_SWIFT2-1,p2,WA,PACW_WI,Hydro,Hydro_WI,35,Washington,2050
Swift_2_22_WI,45.939838,-122.644304,45542_SWIFT2-2_WI,45542_SWIFT2-2,p2,WA,PACW_WI,Hydro,Hydro_WI,35,Washington,2050
Swift_1_HY11_WI,45.939838,-122.644304,45544_SWIFT1-1_WI,45544_SWIFT1-1,p2,WA,PACW_WI,Hydro,Hydro_WI,70,Washington,2050
Swift_1_HY12_WI,45.939838,-122.644304,45545_SWIFT1-2_WI,45545_SWIFT1-2,p2,WA,PACW_WI,Hydro,Hydro_WI,70,Washington,2050
Swift_1_HY13_WI,45.939838,-122.644304,45546_SWIFT1-3_WI,45546_SWIFT1-3,p2,WA,PACW_WI,Hydro,Hydro_WI,70,Washington,2050
Mayfield_41_WI,46.503487,-122.592763,46623_MAYFILD1_WI,46623_MAYFILD1,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2050
Mayfield_42_WI,46.503487,-122.592763,46624_MAYFILD2_WI,46624_MAYFILD2,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2050
Mayfield_43_WI,46.503487,-122.592763,46624_MAYFILD2_WI,46624_MAYFILD2,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2050
Mayfield_44_WI,46.503487,-122.592763,46624_MAYFILD2_WI,46624_MAYFILD2,p2,WA,TPWR_WI,Hydro,Hydro_WI,40.5,Washington,2050
Mossyrock_51_WI,46.533035,-122.431194,46627_MOSSYRK1_WI,46627_MOSSYRK1,p2,WA,TPWR_WI,Hydro,Hydro_WI,150,Washington,2050
Mossyrock_52_WI,46.533035,-122.431194,46628_MOSSYRK2_WI,46628_MOSSYRK2,p2,WA,TPWR_WI,Hydro,Hydro_WI,150,Washington,2050
Cushman1-21_WI,47.422222,-123.220278,46789_CUSHMN11_WI,46789_CUSHMN11,p2,WA,TPWR_WI,Hydro,Hydro_WI,21.5,Washington,2050
Cushman1-22_WI,47.422222,-123.220278,46790_CUSHMN12_WI,46790_CUSHMN12,p2,WA,TPWR_WI,Hydro,Hydro_WI,21.5,Washington,2050
Cushman_2_31_WI,47.368639,-123.160531,46791_CUSHMN2_WI,46791_CUSHMN2,p2,WA,TPWR_WI,Hydro,Hydro_WI,27,Washington,2050
Cushman_2_32_WI,47.368639,-123.160531,46791_CUSHMN2_WI,46791_CUSHMN2,p2,WA,TPWR_WI,Hydro,Hydro_WI,27,Washington,2050
Cushman_2_33_WI,47.368639,-123.160531,46791_CUSHMN2_WI,46791_CUSHMN2,p2,WA,TPWR_WI,Hydro,Hydro_WI,27,Washington,2050
Wynoochee_WI,46.979546,-123.851579,46792_WYNOOCHE_WI,46792_WYNOOCHE,p2,WA,TPWR_WI,Hydro,Hydro_WI,13,Washington,2050
Packwood_WI,46.51573,-122.13748,47047_GLENOMA_WI,47047_GLENOMA,p2,WA,BPAT_WI,Hydro,Hydro_WI,27.5,Washington,2050
wind_TechBreak2050_47314_9CWIND_WI,46.124028,-119.039954,47314_9CWIND_WI,47314_9CWIND,p2,WA,BPAT_WI,Wind,wind-ons,106.6,Washington,2050
wind_TechBreak2050_47329_EECLOUSE_WI,45.825405,-120.73838,47329_EECLOUSE_WI,47329_EECLOUSE,p2,WA,BPAT_WI,Wind,wind-ons,63.2,Washington,2050
wind_TechBreak2050_47381_LINDEN_WI,45.7504515,-120.6118355,47381_LINDEN_WI,47381_LINDEN,p2,WA,BPAT_WI,Wind,wind-ons,193.1,Washington,2050
wind_TechBreak2050_47390_JNPRC 2_WI,45.9001151,-120.27228,47390_JNPRC 2_WI,47390_JNPRC 2,p2,WA,BPAT_WI,Wind,wind-ons,339.5,Washington,2050
dpv_ALL_47419_FIBRE Y_WI,46.1128,-122.936,47419_FIBRE Y_WI,47419_FIBRE Y,p2,WA,BPAT_WI,dPV,dpv,89.7,Washington,2050
dpv_ALL_47439_NORPAC_WI,46.1603947,-123.0118597,47439_NORPAC_WI,47439_NORPAC,p2,WA,BPAT_WI,dPV,dpv,244.8,Washington,2050
dpv_ALL_47441_CHEMICAL_WI,46.139842,-122.993583,47441_CHEMICAL_WI,47441_CHEMICAL,p2,WA,BPAT_WI,dPV,dpv,89.7,Washington,2050
wind_TechBreak2050_47572_NINEMIF2_WI,46.003392,-118.742219,47572_NINEMIF2_WI,47572_NINEMIF2,p2,WA,PACW_WI,Wind,wind-ons,245.9,Washington,2050
ChehalisCC-Total_WI,46.630501,-122.719872,47588_CHEH G1_WI,47588_CHEH G1,p2,WA,BPAT_WI,Gas-CC,CC_WI,594,Washington,2050
MintFarmCC-Total_WI,46.137783,-122.987556,47675_MNTFRM G_WI,47675_MNTFRM G,p2,WA,PSEI_WI,Gas-CC,CC_WI,319,Washington,2050
GoldendaleCC-Total_WI,45.825405,-120.73838,47687_GEP G1_WI,47687_GEP G1,p2,WA,PSEI_WI,Gas-CC,CC_WI,280.3,Washington,2050
wind_TechBreak2050_47800_HOPKINSR_WI,46.458158,-117.857154,47800_HOPKINSR_WI,47800_HOPKINSR,p2,WA,BPAT_WI,Wind,wind-ons,329.4,Washington,2050
wind_TechBreak2050_47822_IMRIE_WI,45.785899,-120.555428,47822_IMRIE_WI,47822_IMRIE,p2,WA,BPAT_WI,Wind,wind-ons,67.2,Washington,2050
wind_TechBreak2050_47824LLIS T_WI,45.760424,-120.71023,47824LLIS T_WI,47824_WILLIS T,p2,WA,BPAT_WI,Wind,wind-ons,70.8,Washington,2050
wind_TechBreak2050_47851_LITLBUCK_WI,45.8232625,-121.3179681,47851_LITLBUCK_WI,47851_LITLBUCK,p2,WA,BPAT_WI,Wind,wind-ons,200.5,Washington,2050
wind_TechBreak2050_47858_HARVST W_WI,45.832408,-120.364675,47858_HARVST W_WI,47858_HARVST W,p2,WA,BPAT_WI,Wind,wind-ons,535.5,Washington,2050
Potholes_East_WI,46.32911,-119.118478,40467_GLADE_WI,40467_GLADE,p3,WA,TPWR_WI,Hydro,Hydro_WI,2.3,Washington,2050
wind_TechBreak2050_40665_LIT GOOS_WI,46.5823,-118.052962,40665_LIT GOOS_WI,40665_LIT GOOS,p3,WA,BPAT_WI,Wind,wind-ons,243.5,Washington,2050
Eltopia_Branch_WI,46.505371,-119.131167,40887_RINGOLD_WI,40887_RINGOLD,p3,WA,TPWR_WI,Hydro,Hydro_WI,2.2,Washington,2050
Russell_D_smith_WI,46.663518,-119.005346,40959_SCOOTNEY_WI,40959_SCOOTNEY,p3,WA,TPWR_WI,Hydro,Hydro_WI,6.1,Washington,2050
dpv_ALL_41089_TRENTWOD_WI,47.687856,-117.204247,41089_TRENTWOD_WI,41089_TRENTWOD,p3,WA,BPAT_WI,dPV,dpv,55.1,Washington,2050
Boundary51_WI,48.981058,-117.356892,46464_BOUNDG51_WI,46464_BOUNDG51,p3,WA,SCL_WI,Hydro,Hydro_WI,158,Washington,2050
Boundary52_WI,48.981058,-117.356892,46466_BOUNDG52_WI,46466_BOUNDG52,p3,WA,SCL_WI,Hydro,Hydro_WI,161.53,Washington,2050
Boundary53_WI,48.981058,-117.356892,46468_BOUNDG53_WI,46468_BOUNDG53,p3,WA,SCL_WI,Hydro,Hydro_WI,158.43,Washington,2050
Boundary54_WI,48.981058,-117.356892,46470_BOUNDG54_WI,46470_BOUNDG54,p3,WA,SCL_WI,Hydro,Hydro_WI,161.53,Washington,2050
Boundary55_WI,48.981058,-117.356892,46472_BOUNDG55_WI,46472_BOUNDG55,p3,WA,SCL_WI,Hydro,Hydro_WI,200.04,Washington,2050
Boundary56_WI,48.981058,-117.356892,46474_BOUNDG56_WI,46474_BOUNDG56,p3,WA,SCL_WI,Hydro,Hydro_WI,200.04,Washington,2050
BoxCanyonAVA1_WI,48.779531,-117.415208,47010_BOX CAN1_WI,47010_BOX CAN1,p3,WA,AVA_WI,Hydro,Hydro_WI,27,Washington,2050
BoxCanyonAVA2_WI,48.779531,-117.415208,47012_BOX CAN2_WI,47012_BOX CAN2,p3,WA,AVA_WI,Hydro,Hydro_WI,27,Washington,2050
BoxCanyonAVA3_WI,48.779531,-117.415208,47014_BOX CAN3_WI,47014_BOX CAN3,p3,WA,AVA_WI,Hydro,Hydro_WI,27,Washington,2050
BoxCanyonAVA4_WI,48.779531,-117.415208,47016_BOX CAN4_WI,47016_BOX CAN4,p3,WA,AVA_WI,Hydro,Hydro_WI,20.7,Washington,2050
dpv_ALL_47091_USK_WI,48.289009,-117.27029,47091_USK_WI,47091_USK,p3,WA,AVA_WI,dPV,dpv,111,Washington,2050
dpv_ALL_48127_FRANCEDR_WI,47.715712,-117.431483,48127_FRANCEDR_WI,48127_FRANCEDR,p3,WA,AVA_WI,dPV,dpv,38.6,Washington,2050
KettleFalls2_WI,48.621372,-118.111319,48173_KETTLEAV_WI,48173_KETTLEAV,p3,WA,AVA_WI,Gas-CT,CT_WI,7.2,Washington,2050
Little_Falls_1_WI,47.829897,-117.919556,48189_LITFAL12_WI,48189_LITFAL12,p3,WA,AVA_WI,Hydro,Hydro_WI,8.93,Washington,2050
Little_Falls_2_WI,47.829897,-117.919556,48189_LITFAL12_WI,48189_LITFAL12,p3,WA,AVA_WI,Hydro,Hydro_WI,8.93,Washington,2050
Little_Falls_3_WI,47.829897,-117.919556,48191_LITFAL34_WI,48191_LITFAL34,p3,WA,AVA_WI,Hydro,Hydro_WI,8.93,Washington,2050
Little_Falls_4_WI,47.829897,-117.919556,48191_LITFAL34_WI,48191_LITFAL34,p3,WA,AVA_WI,Hydro,Hydro_WI,8.93,Washington,2050
Long_Lake_1_WI,47.8359,-117.842478,48205_LONGLKG1_WI,48205_LONGLKG1,p3,WA,AVA_WI,Hydro,Hydro_WI,22.2,Washington,2050
Long_Lake_2_WI,47.8359,-117.842478,48207_LONGLKG2_WI,48207_LONGLKG2,p3,WA,AVA_WI,Hydro,Hydro_WI,22.2,Washington,2050
Long_Lake_3_WI,47.8359,-117.842478,48209_LONGLKG3_WI,48209_LONGLKG3,p3,WA,AVA_WI,Hydro,Hydro_WI,22.2,Washington,2050
Long_Lake_4_WI,47.8359,-117.842478,48211_LONGLKG4_WI,48211_LONGLKG4,p3,WA,AVA_WI,Hydro,Hydro_WI,22.2,Washington,2050
MeyersFalls1_WI,48.589161,-118.051769,48227_MEYERSFL_WI,48227_MEYERSFL,p3,WA,AVA_WI,Hydro,Hydro_WI,0.9,Washington,2050
MeyersFalls2_WI,48.589161,-118.051769,48227_MEYERSFL_WI,48227_MEYERSFL,p3,WA,AVA_WI,Hydro,Hydro_WI,0.3,Washington,2050
Monroe_Street_6_WI,47.661678,-117.425275,48241_MONROEA_WI,48241_MONROEA,p3,WA,AVA_WI,Hydro,Hydro_WI,17.05,Washington,2050
NineMile2Exp_WI,47.775117,-117.545539,48265_NINEMI12_WI,48265_NINEMI12,p3,WA,AVA_WI,Hydro,Hydro_WI,9.1,Washington,2050
NineMile3_WI,47.775117,-117.545539,48267_NINEMI34_WI,48267_NINEMI34,p3,WA,AVA_WI,Hydro,Hydro_WI,10,Washington,2050
NineMile4_WI,47.775117,-117.545539,48267_NINEMI34_WI,48267_NINEMI34,p3,WA,AVA_WI,Hydro,Hydro_WI,10,Washington,2050
Upper_Falls_1_WI,47.662045,-117.423196,48335_POSTSTRT_WI,48335_POSTSTRT,p3,WA,AVA_WI,Hydro,Hydro_WI,11.04,Washington,2050
dpv_ALL_48371_ROSSPARK_WI,47.6779,-117.386727,48371_ROSSPARK_WI,48371_ROSSPARK,p3,WA,AVA_WI,dPV,dpv,41.7,Washington,2050
dpv_ALL_48431_THIRHACH_WI,47.659254,-117.399092,48431_THIRHACH_WI,48431_THIRHACH,p3,WA,AVA_WI,dPV,dpv,43.3,Washington,2050
Upriver_Dam1_WI,47.682747,-117.331728,48433_UPRIVER_WI,48433_UPRIVER,p3,WA,AVA_WI,Hydro,Hydro_WI,2,Washington,2050
Upriver_Dam2_WI,47.682747,-117.331728,48433_UPRIVER_WI,48433_UPRIVER,p3,WA,AVA_WI,Hydro,Hydro_WI,2,Washington,2050
Upriver_Dam3_WI,47.682747,-117.331728,48433_UPRIVER_WI,48433_UPRIVER,p3,WA,AVA_WI,Hydro,Hydro_WI,2,Washington,2050
Upriver_Dam4_WI,47.682747,-117.331728,48435_UPRIVER_WI,48435_UPRIVER,p3,WA,AVA_WI,Hydro,Hydro_WI,5.85,Washington,2050
Upriver_Dam5_WI,47.682747,-117.331728,48435_UPRIVER_WI,48435_UPRIVER,p3,WA,AVA_WI,Hydro,Hydro_WI,5.85,Washington,2050
BoulderPark1_WI,47.696926,-117.148219,48526_BOULDERG_WI,48526_BOULDERG,p3,WA,AVA_WI,Oil-Gas-Steam,IC_WI,4.1,Washington,2050
BoulderPark2_WI,47.696926,-117.148219,48526_BOULDERG_WI,48526_BOULDERG,p3,WA,AVA_WI,Oil-Gas-Steam,IC_WI,4.1,Washington,2050
BoulderPark3_WI,47.696926,-117.148219,48526_BOULDERG_WI,48526_BOULDERG,p3,WA,AVA_WI,Oil-Gas-Steam,IC_WI,4.1,Washington,2050
BoulderPark4_WI,47.696926,-117.148219,48526_BOULDERG_WI,48526_BOULDERG,p3,WA,AVA_WI,Oil-Gas-Steam,IC_WI,4.1,Washington,2050
BoulderPark5_WI,47.696926,-117.148219,48526_BOULDERG_WI,48526_BOULDERG,p3,WA,AVA_WI,Oil-Gas-Steam,IC_WI,4.1,Washington,2050
BoulderPark6_WI,47.696926,-117.148219,48526_BOULDERG_WI,48526_BOULDERG,p3,WA,AVA_WI,Oil-Gas-Steam,IC_WI,4.1,Washington,2050
GrandCouleePG07_WI,47.954899,-118.997945,40278_COULEPG1_WI,40278_COULEPG1,p4,WA,BPAT_WI,Storage,PS_WI,83.33,Washington,2050
GrandCouleePG08_WI,47.954899,-118.997945,40278_COULEPG1_WI,40278_COULEPG1,p4,WA,BPAT_WI,Storage,PS_WI,83.33,Washington,2050
GrandCouleePG09_WI,47.954899,-118.997945,40278_COULEPG1_WI,40278_COULEPG1,p4,WA,BPAT_WI,Storage,PS_WI,83.33,Washington,2050
GrandCouleePG10_WI,47.954899,-118.997945,40279_COULEPG2_WI,40279_COULEPG2,p4,WA,BPAT_WI,Storage,PS_WI,83.33,Washington,2050
GrandCouleePG11_WI,47.954899,-118.997945,40279_COULEPG2_WI,40279_COULEPG2,p4,WA,BPAT_WI,Storage,PS_WI,83.33,Washington,2050
GrandCouleePG12_WI,47.954899,-118.997945,40279_COULEPG2_WI,40279_COULEPG2,p4,WA,BPAT_WI,Storage,PS_WI,83.33,Washington,2050
CouleePump1-2_WI,47.954899,-118.997945,40282_COULEP12_WI,40282_COULEP12,p4,WA,BPAT_WI,Other,MotorLoad_WI,166.67,Washington,2050
CouleePump3-4_WI,47.954899,-118.997945,40284_COULEP34_WI,40284_COULEP34,p4,WA,BPAT_WI,Other,MotorLoad_WI,166.67,Washington,2050
CouleePump5-6_WI,47.954899,-118.997945,40286_COULEP56_WI,40286_COULEP56,p4,WA,BPAT_WI,Other,MotorLoad_WI,166.67,Washington,2050
GrandCoulee19_WI,47.954899,-118.997945,40291_COULEE19_WI,40291_COULEE19,p4,WA,BPAT_WI,Hydro,Hydro_WI,494.04,Washington,2050
GrandCoulee20_WI,47.954899,-118.997945,40293_COULEE20_WI,40293_COULEE20,p4,WA,BPAT_WI,Hydro,Hydro_WI,494.04,Washington,2050
GrandCoulee21_WI,47.954899,-118.997945,40295_COULEE21_WI,40295_COULEE21,p4,WA,BPAT_WI,Hydro,Hydro_WI,494.04,Washington,2050
Burton_Creek_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.48,Washington,2050
ClrwatrFishHtch_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,2.9,Washington,2050
DallesDamNorthFshwy_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6.5,Washington,2050
EsquatzelCanal_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1.1,Washington,2050
GrandCoulee22_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,662.83,Washington,2050
Hellroaring1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.2,Washington,2050
Hellroaring2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.2,Washington,2050
LakeCreek_BPA1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1,Washington,2050
LakeCreek_BPA2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3.5,Washington,2050
LowerNo12_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,8,Washington,2050
LowerNo21_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3,Washington,2050
MiddleForkIrrD1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,2,Washington,2050
MiddleForkIrrD2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.5,Washington,2050
MiddleForkIrrD3_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.8,Washington,2050
MillCreek_OR_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.5,Washington,2050
PortTownsend_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.4,Washington,2050
Rocky_Brook_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1.6,Washington,2050
RooseveltBioCC-Total_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Biopower,Biomass_WI,26,Washington,2050
Sheep_Creek1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1.3,Washington,2050
Skookumchuck1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,1,Washington,2050
TietonDamHydroUNIT1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6.9,Washington,2050
TietonDamHydroUNIT2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6.9,Washington,2050
Trail_Bridge_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,10,Washington,2050
UpperPwr4_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,8,Washington,2050
YakamaDrop2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,2.5,Washington,2050
YakamaDrop3-1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.8,Washington,2050
YakamaDrop3-2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,0.8,Washington,2050
Yelm_1_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3,Washington,2050
Yelm_2_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,3,Washington,2050
Yelm_3_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,6,Washington,2050
YoungsCreek_WI,47.954899,-118.997945,40296_COULEE22_WI,40296_COULEE22,p4,WA,BPAT_WI,Hydro,Hydro_WI,7.5,Washington,2050
GrandCoulee23_WI,47.954899,-118.997945,40297_COULEE23_WI,40297_COULEE23,p4,WA,BPAT_WI,Hydro,Hydro_WI,662.83,Washington,2050
GrandCoulee24_WI,47.954899,-118.997945,40298_COULEE24_WI,40298_COULEE24,p4,WA,BPAT_WI,Hydro,Hydro_WI,662.83,Washington,2050
upv_TechBreak2050_40437_FOSTER C_WI,47.986375,-119.650549,40437_FOSTER C_WI,40437_FOSTER C,p4,WA,BPAT_WI,PV,pv,554.4,Washington,2050
upv_TechBreak2050_40891_ROCKY RH_WI,47.53022,-120.29151,40891_ROCKY RH_WI,40891_ROCKY RH,p4,WA,BPAT_WI,PV,pv,60.4,Washington,2050
GrandCoulee01_WI,47.954899,-118.997945,41721_COULEE01_WI,41721_COULEE01,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee02_WI,47.954899,-118.997945,41722_COULEE02_WI,41722_COULEE02,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee03_WI,47.954899,-118.997945,41723_COULEE03_WI,41723_COULEE03,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee04_WI,47.954899,-118.997945,41724_COULEE04_WI,41724_COULEE04,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee05_WI,47.954899,-118.997945,41725_COULEE05_WI,41725_COULEE05,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee06_WI,47.954899,-118.997945,41726_COULEE06_WI,41726_COULEE06,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee07_WI,47.954899,-118.997945,41727_COULEE07_WI,41727_COULEE07,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee08_WI,47.954899,-118.997945,41728_COULEE08_WI,41728_COULEE08,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee09_WI,47.954899,-118.997945,41729_COULEE09_WI,41729_COULEE09,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee10_WI,47.954899,-118.997945,41730_COULEE10_WI,41730_COULEE10,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee11_WI,47.954899,-118.997945,41731_COULEE11_WI,41731_COULEE11,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee12_WI,47.954899,-118.997945,41732_COULEE12_WI,41732_COULEE12,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee13_WI,47.954899,-118.997945,41733_COULEE13_WI,41733_COULEE13,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee14_WI,47.954899,-118.997945,41734_COULEE14_WI,41734_COULEE14,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee15_WI,47.954899,-118.997945,41735_COULEE15_WI,41735_COULEE15,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee16_WI,47.954899,-118.997945,41736_COULEE16_WI,41736_COULEE16,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee17_WI,47.954899,-118.997945,41737_COULEE17_WI,41737_COULEE17,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
GrandCoulee18_WI,47.954899,-118.997945,41738_COULEE18_WI,41738_COULEE18,p4,WA,BPAT_WI,Hydro,Hydro_WI,102.55,Washington,2050
upv_TechBreak2050_41741_COULEE21_WI,47.954899,-118.997945,41741_COULEE21_WI,41741_COULEE21,p4,WA,BPAT_WI,PV,pv,199.3,Washington,2050
ChiefJoseph02_WI,47.986365,-119.650414,44141_CHJ 0102_WI,44141_CHJ 0102,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph03_WI,47.986365,-119.650414,44142_CHJ 0304_WI,44142_CHJ 0304,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph04_WI,47.986365,-119.650414,44142_CHJ 0304_WI,44142_CHJ 0304,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph05_WI,47.986365,-119.650414,44143_CHJ 0506_WI,44143_CHJ 0506,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph06_WI,47.986365,-119.650414,44143_CHJ 0506_WI,44143_CHJ 0506,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph07_WI,47.986365,-119.650414,44144_CHJ 0708_WI,44144_CHJ 0708,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph08_WI,47.986365,-119.650414,44144_CHJ 0708_WI,44144_CHJ 0708,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph09_WI,47.986365,-119.650414,44145_CHJ 0910_WI,44145_CHJ 0910,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph10_WI,47.986365,-119.650414,44145_CHJ 0910_WI,44145_CHJ 0910,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph11_WI,47.986365,-119.650414,44146_CHJ 1112_WI,44146_CHJ 1112,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph12_WI,47.986365,-119.650414,44146_CHJ 1112_WI,44146_CHJ 1112,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph13_WI,47.986365,-119.650414,44147_CHJ 1314_WI,44147_CHJ 1314,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
ChiefJoseph14_WI,47.986365,-119.650414,44147_CHJ 1314_WI,44147_CHJ 1314,p4,WA,BPAT_WI,Hydro,Hydro_WI,74.74,Washington,2050
