,1_Base DA ($/MWh),1_High VG DA ($/MWh),2_Base DA ($/MWh),2_High VG DA ($/MWh),3_Base DA ($/MWh),3_High VG DA ($/MWh)
865,40.670616,38.5485,40.7949,38.174103,40.7949,38.79155
866,40.664368,38.5485,40.7949,38.174103,40.7949,38.73788
867,40.650017,38.5485,40.7949,38.174103,40.7949,38.73788
868,40.56581,38.5485,40.7949,38.174103,40.7949,38.73788
869,40.538307,38.5485,40.7949,38.174103,40.7949,38.73788
870,40.506573,38.5485,40.7949,38.174103,40.7949,38.73788
871,40.455517,38.5485,40.7949,38.174103,40.7949,38.73788
872,40.447147,38.5485,40.7949,38.174103,40.7949,38.73788
873,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
874,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
875,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
876,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
877,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
878,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
879,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
880,40.420498,38.5485,40.7949,38.174103,40.7949,38.73788
881,40.420498,38.5485,40.61044,38.174103,40.7949,38.73788
882,40.420498,38.5485,40.420498,38.174103,40.7949,38.5485
883,40.420498,38.5485,40.420498,38.174103,40.7949,38.5485
884,40.420498,38.5485,40.420498,38.174103,40.7949,38.5485
885,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
886,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
887,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
888,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
889,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
890,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
891,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
892,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
893,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
894,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
895,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
896,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
897,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
898,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
899,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
900,40.420498,38.5485,40.420498,38.174103,40.420498,38.5485
901,40.420498,38.426426,40.420498,38.16383,40.420498,38.5485
902,40.420498,38.426426,40.420498,38.11028,40.420498,38.5485
903,40.420498,38.426426,40.420498,38.102394,40.420498,38.5485
904,40.420498,38.426426,40.420498,38.096848,40.420498,38.5485
905,40.420498,38.223576,40.420498,38.01059,40.420498,38.5485
906,40.420498,38.223576,40.420498,38.01059,40.420498,38.5485
907,40.420498,38.223576,40.420498,37.98837,40.420498,38.5485
908,40.420498,38.223576,40.420498,37.97258,40.420498,38.5485
909,40.420498,38.223576,40.420498,37.97258,40.420498,38.5485
910,40.420498,38.207424,40.420498,37.97258,40.420498,38.5485
911,40.420498,38.184345,40.420498,37.97258,40.420498,38.5485
912,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
913,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
914,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
915,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
916,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
917,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
918,40.420498,38.174103,40.420498,37.97258,40.420498,38.5485
919,40.420498,38.174103,40.420498,37.97258,40.420498,38.527676
920,40.420498,38.174103,40.420498,37.97258,40.420498,38.465153
921,40.420498,38.174103,40.420498,37.97258,40.420498,38.33529
922,40.420498,38.174103,40.420498,37.97258,40.420498,38.28141
923,40.420498,38.174103,40.420498,37.97258,40.420498,38.231205
924,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
925,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
926,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
927,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
928,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
929,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
930,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
931,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
932,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
933,40.420498,38.174103,40.420498,37.97258,40.420498,38.174103
934,40.420498,38.174103,40.420498,37.97193,40.420498,38.174103
935,40.420498,38.174103,40.420498,37.924313,40.420498,38.174103
936,40.420498,38.174103,40.420498,37.849125,40.420498,38.174103
937,40.420498,38.174103,40.420498,37.849125,40.420498,38.174103
938,40.420498,38.174103,40.420498,37.83574,40.420498,38.174103
939,40.420498,38.174103,40.420498,37.75728,40.420498,38.174103
940,40.420498,38.174103,40.420498,37.750736,40.420498,38.174103
941,40.420498,38.174103,40.420498,37.651867,40.420498,38.174103
942,40.420498,38.174103,40.420498,37.620213,40.420498,38.174103
943,40.420498,38.174103,40.420498,37.620213,40.420498,38.174103
944,40.420498,38.174103,40.420498,37.620213,40.420498,38.174103
945,40.420498,38.174103,40.420498,37.620213,40.420498,38.174103
946,40.420498,38.174103,40.420498,37.620213,40.420498,38.174103
947,40.420498,38.174103,40.420498,37.555862,40.420498,38.174103
948,40.420498,38.174103,40.420498,37.494183,40.420498,38.174103
949,40.420498,38.174103,40.420498,37.45915,40.420498,38.174103
950,40.420498,38.174103,40.420498,37.414497,40.420498,38.174103
951,40.420498,38.174103,40.420498,37.404278,40.420498,38.174103
952,40.420498,38.174103,40.420498,37.404278,40.420498,38.174103
953,40.420498,38.045727,40.420498,37.404278,40.420498,38.174103
954,40.420498,38.045727,40.420498,37.33426,40.420498,38.174103
955,40.420498,38.045727,40.420498,37.293144,40.420498,38.174103
956,40.420498,37.97258,40.420498,37.293144,40.420498,38.174103
957,40.420498,37.97258,40.420498,37.293144,40.420498,38.174103
958,40.420498,37.97258,40.420498,37.293144,40.420498,38.174103
959,40.420498,37.97258,40.420498,37.268494,40.420498,38.174103
960,40.420498,37.97258,40.420498,37.268494,40.420498,38.174103
961,40.420498,37.97258,40.420498,37.268494,40.420498,38.174103
962,40.420498,37.97258,40.420498,37.231697,40.420498,38.174103
963,40.420498,37.97258,40.420498,37.162758,40.420498,38.174103
964,40.420498,37.97258,40.420498,37.148846,40.420498,38.174103
965,40.420498,37.97258,40.420498,37.11587,40.420498,37.97258
966,40.375427,37.97258,40.420498,37.11587,40.420498,37.97258
967,40.336693,37.97258,40.420498,37.11587,40.420498,37.97258
968,40.32569,37.97258,40.420498,37.11587,40.420498,37.97258
969,40.26848,37.97258,40.420498,37.11587,40.420498,37.97258
970,40.26848,37.97258,40.420498,37.07218,40.420498,37.97258
971,40.26848,37.97258,40.420498,37.051277,40.420498,37.97258
972,40.26848,37.97258,40.420498,37.051277,40.420498,37.97258
973,40.26848,37.97258,40.420498,36.93442,40.420498,37.97258
974,40.26848,37.97258,40.420498,36.93442,40.420498,37.97258
975,40.26848,37.97258,40.319256,36.93442,40.420498,37.97258
976,40.26848,37.97258,40.26848,36.916775,40.420498,37.97258
977,40.26848,37.97258,40.26848,36.916775,40.420498,37.97258
978,40.26848,37.81348,40.26848,36.916775,40.26848,37.97258
979,40.26848,37.81348,40.26848,36.738598,40.26848,37.97258
980,40.26848,37.81348,40.26848,36.718983,40.26848,37.97258
981,40.26848,37.81348,40.26848,36.698277,40.26848,37.97258
982,40.26848,37.81348,40.26848,36.698277,40.26848,37.97258
983,40.26848,37.81348,40.26848,36.698277,40.26848,37.97258
984,40.26848,37.81348,40.26848,36.619026,40.26848,37.97258
985,40.26848,37.81348,40.26848,36.60756,40.26848,37.97258
986,40.26848,37.81348,40.26848,36.5757,40.26848,37.97258
987,40.26848,37.79202,40.26848,36.5757,40.26848,37.702026
988,40.26848,37.676212,40.26848,36.5757,40.26848,37.67079
989,40.26848,37.676212,40.26848,36.5757,40.26848,37.55087
990,40.26848,37.676212,40.26848,36.490654,40.26848,37.174755
991,40.26848,37.676212,40.26848,36.45297,40.26848,36.878063
992,40.26848,37.62888,40.26848,36.382614,40.26848,36.490654
993,40.26848,37.545242,40.26848,36.382614,40.26848,36.36719
994,40.26848,37.444603,40.26848,36.382614,40.26848,34.516766
995,40.26848,37.31227,40.26848,36.382614,40.26848,34.230957
996,40.26848,36.983555,40.26848,36.382614,40.26848,34.230957
997,40.26848,36.501373,40.26848,36.37744,40.26848,34.230957
998,40.26848,36.492153,40.26848,36.366547,40.26848,34.230957
999,40.26848,36.490654,40.26848,36.36578,40.26848,34.230957
1000,40.26848,35.694633,40.26848,36.345272,40.26848,34.230957
1001,40.26848,35.330402,40.26848,36.304497,40.26848,34.188538
1002,40.26848,35.2492,40.26848,36.213333,40.26848,34.17164
1003,40.26848,34.884884,40.26848,36.213333,40.26848,34.08408
1004,40.26848,34.83872,40.26848,36.213333,40.26848,33.539867
1005,40.26848,34.656857,40.26848,36.036533,40.26848,33.27561
1006,40.26848,34.230957,40.26848,35.99227,40.26848,33.136787
1007,40.26848,34.230957,40.26848,35.99227,40.26848,33.136787
1008,40.26848,34.230957,40.26848,35.99227,40.26848,33.136787
1009,40.26848,34.230957,40.26848,35.99227,40.26848,33.136787
1010,40.26848,34.230957,40.26848,35.99227,40.26848,33.136787
1011,40.26848,34.230957,40.26848,35.99227,40.26848,32.247765
1012,40.26848,34.163185,40.26848,35.99227,40.26848,32.247765
1013,40.26848,34.08408,40.26848,35.99227,40.26848,32.23933
1014,40.26848,34.04735,40.26848,35.99227,40.26848,32.04262
1015,40.26848,33.975193,40.26848,35.951893,40.26848,32.04262
1016,40.26848,33.898533,40.26848,35.861614,40.26848,32.04262
1017,40.26848,33.66917,40.26848,35.861614,40.26848,32.04262
1018,40.26848,33.520664,40.26848,35.861614,40.26848,32.04262
1019,40.26848,33.325993,40.26848,35.861614,40.26848,32.04262
1020,40.26848,33.136787,40.26848,35.858906,40.26848,31.94854
1021,40.26848,33.136787,40.26848,35.82247,40.26848,31.293045
1022,40.26848,33.136787,40.26848,35.82247,40.26848,31.161915
1023,40.26848,33.136787,40.26848,35.82247,40.26848,30.948454
1024,40.26848,33.136787,40.26848,35.502968,40.26848,30.948454
1025,40.26848,33.091415,40.26848,35.14905,40.26848,30.948454
1026,40.26848,33.080982,40.26848,34.82647,40.26848,30.948454
1027,40.26848,33.075058,40.26848,34.734585,40.26848,30.948454
1028,40.26848,32.76581,40.26848,34.306156,40.26848,30.748121
1029,40.26848,32.666378,40.26848,34.230957,40.26848,30.582638
1030,40.26848,32.46104,40.26848,34.230957,40.26848,30.581083
1031,40.26848,32.453457,40.26848,34.230957,40.26848,30.020086
1032,40.26848,32.450634,40.26848,34.230957,40.26848,30.020086
1033,40.26848,32.247765,40.26848,34.230957,40.26848,30.020086
1034,40.26848,32.247765,40.26848,34.230957,40.26848,30.020086
1035,40.26848,32.22378,40.26848,34.08408,40.26848,30.020086
1036,40.077297,32.207787,40.26848,33.975475,40.26848,29.932596
1037,40.047653,32.10016,40.26848,33.136787,40.26848,29.854286
1038,40.0461,32.04262,40.26848,33.136787,40.26848,29.854286
1039,40.0461,32.04262,40.26848,33.136787,40.26848,29.854286
1040,40.0461,32.04262,40.26848,33.136787,40.26848,29.854286
1041,40.0461,32.04262,40.26848,33.136787,40.26848,29.854286
1042,40.0461,32.04262,40.26848,32.247765,40.26848,29.854286
1043,40.0461,32.04262,40.156013,32.247765,40.26848,29.854286
1044,40.0461,31.965816,40.0461,32.04262,40.26848,29.348839
1045,40.0461,31.965816,40.0461,32.04262,40.174133,29.06265
1046,40.0461,31.965816,40.0461,32.04262,40.174133,28.88927
1047,40.0461,31.293045,40.0461,32.04262,40.0461,28.84186
1048,40.0461,31.204758,40.0461,32.04262,40.0461,28.760118
1049,40.0461,31.142708,40.0461,32.04262,40.0461,28.760118
1050,40.0461,30.948454,40.0461,31.497637,40.0461,28.760118
1051,40.0461,30.948454,40.0461,31.482065,40.0461,28.760118
1052,40.0461,30.948454,40.0461,31.293045,40.0461,28.760118
1053,40.0461,30.948454,40.0461,30.948454,40.0461,28.60627
1054,40.0461,30.948454,40.0461,30.948454,40.0461,27.688375
1055,40.0461,30.840235,40.0461,30.948454,40.0461,27.66595
1056,40.0461,30.020086,40.0461,30.948454,40.0461,27.66595
1057,40.0461,30.020086,40.0461,30.948454,40.0461,27.66595
1058,40.0461,30.020086,40.0461,30.656565,40.0461,27.374115
1059,40.0461,30.020086,40.0461,30.020086,40.0461,26.914108
1060,40.0461,30.020086,40.0461,30.020086,40.0461,26.906445
1061,40.0461,29.854286,40.0461,30.020086,40.0461,26.804869
1062,40.0461,29.854286,40.0461,30.020086,40.0461,26.571783
1063,40.0461,29.854286,40.0461,30.020086,40.0461,26.571783
1064,40.0461,29.854286,40.0461,29.854286,40.0461,26.571783
1065,40.0461,29.854286,40.0461,29.854286,40.0461,26.571783
1066,40.0461,29.854286,40.0461,29.854286,40.0461,26.571783
1067,40.0461,29.854286,40.0461,29.854286,40.0461,26.571783
1068,40.0461,28.760118,40.0461,29.854286,40.0461,26.571783
1069,40.0461,28.760118,40.0461,29.854286,40.0461,26.571783
1070,40.0461,28.760118,40.0461,29.854286,40.0461,26.571783
1071,40.0461,28.760118,40.0461,29.701845,40.0461,26.571783
1072,40.0461,28.760118,40.0461,28.760118,40.0461,26.325203
1073,40.0461,27.916315,40.0461,28.760118,40.0461,26.192493
1074,40.0461,27.66595,40.0461,28.760118,40.0461,25.690304
1075,40.0461,27.66595,40.0461,28.760118,40.0461,25.477615
1076,40.0461,27.66595,40.0461,28.760118,40.0461,25.477615
1077,40.0461,26.946362,40.0461,27.66595,40.0461,25.445543
1078,40.0461,26.571783,40.0461,27.66595,40.0461,25.368328
1079,40.0461,26.571783,40.0461,27.66595,40.0461,25.208864
1080,40.0461,26.571783,40.0461,26.571783,40.0461,25.20662
1081,40.0461,26.571783,40.0461,26.571783,40.0461,25.200783
1082,40.0461,26.571783,40.0461,26.571783,40.0461,25.138638
1083,40.0461,26.571783,40.0461,26.571783,40.0461,25.102047
1084,40.0461,26.571783,40.0461,26.571783,40.0461,24.82428
1085,40.0461,26.571783,40.0461,26.571783,40.0461,24.82428
1086,40.0461,26.571783,40.0461,26.571783,40.0461,24.82428
1087,40.0461,26.571783,40.0461,26.571783,40.0461,24.681862
1088,40.0461,26.468216,40.0461,26.571783,40.0461,24.681862
1089,40.0461,26.432905,40.0461,26.571783,40.0461,22.90681
1090,40.0461,26.037994,40.0461,26.571783,40.0461,22.803839
1091,40.0461,25.477615,40.0461,25.477615,40.0461,22.803839
1092,40.0461,25.477615,40.0461,25.477615,40.0461,22.68433
1093,40.0461,23.889812,40.0461,22.73921,40.0461,22.617542
1094,40.0461,23.889812,40.0461,22.73921,40.0461,21.864826
1095,40.0461,22.072056,40.0461,21.009,40.0461,21.864826
1096,40.0461,22.072056,40.0461,21.009,40.0461,21.864826
1097,40.0461,21.891739,40.0461,20.837368,40.0461,15.596088
1098,40.0461,21.163176,40.0461,20.143896,40.0461,15.596088
1099,40.0461,21.163176,40.0461,20.143896,40.0461,7.475596
1100,40.0461,21.163176,40.0461,20.143896,40.0461,7.3849273
1101,40.0461,15.095604,40.0461,14.368556,40.0461,7.3818684
1102,40.0461,15.095604,40.0461,14.368556,40.0461,7.3818684
1103,40.0461,8.014124,40.0461,8.981024,40.0461,6.2236753
1104,40.0461,7.3849273,40.0461,7.3849273,40.0461,3.807147
1105,40.0461,7.3818684,40.0461,7.3818684,40.0461,3.734603
1106,40.0461,7.3818684,40.0461,7.3818684,40.0461,3.6788073
1107,40.0461,7.2357016,40.0461,6.887209,40.0461,3.5067623
1108,40.0461,3.394229,40.0461,3.230753,40.0461,3.336599
1109,40.0461,3.230753,40.0461,3.230753,40.0461,3.230753
1110,40.0461,0.0,40.0461,0.0,40.0461,0.0
1111,40.0461,0.0,40.0461,0.0,40.0461,0.0
1112,40.0461,0.0,40.0461,0.0,40.0461,0.0
1113,40.0461,0.0,40.0461,0.0,40.0461,0.0
1114,40.0461,0.0,40.0461,0.0,40.0461,0.0
1115,40.0461,0.0,40.0461,0.0,40.0461,0.0
1116,40.0461,0.0,40.0461,0.0,40.0461,0.0
1117,40.0461,0.0,40.0461,0.0,40.0461,0.0
1118,40.0461,0.0,40.0461,0.0,40.0461,0.0
1119,40.0461,0.0,40.0461,0.0,40.0461,0.0
1120,40.0461,0.0,40.0461,0.0,40.0461,0.0
1121,40.0461,0.0,40.0461,0.0,40.0461,0.0
1122,40.0461,0.0,40.0461,0.0,40.0461,0.0
1123,40.0461,0.0,40.0461,0.0,40.0461,0.0
1124,40.0461,0.0,40.0461,0.0,40.0461,0.0
1125,40.0461,0.0,40.0461,0.0,40.0461,0.0
1126,40.0461,0.0,40.0461,0.0,40.0461,0.0
1127,40.0461,0.0,40.0461,0.0,40.0461,0.0
1128,40.0461,0.0,40.0461,0.0,40.0461,0.0
1129,40.0461,0.0,40.0461,0.0,40.0461,0.0
1130,40.0461,0.0,40.0461,0.0,40.0461,0.0
1131,40.0461,0.0,40.0461,0.0,40.0461,0.0
1132,40.0461,0.0,40.0461,0.0,40.0461,0.0
1133,40.0461,0.0,40.0461,0.0,40.0461,0.0
1134,40.0461,0.0,40.0461,0.0,40.0461,0.0
1135,40.0461,0.0,40.0461,0.0,40.0461,0.0
1136,40.0461,0.0,40.0461,0.0,40.0461,0.0
1137,40.0461,0.0,40.0461,0.0,40.0461,0.0
1138,40.0461,0.0,40.0461,0.0,40.0461,0.0
1139,40.0461,0.0,40.0461,0.0,40.0461,0.0
1140,40.0461,0.0,40.0461,0.0,40.0461,0.0
1141,40.0461,0.0,40.0461,0.0,40.0461,0.0
1142,40.0461,0.0,40.0461,0.0,40.0461,0.0
1143,40.0461,0.0,40.0461,0.0,40.0461,0.0
1144,40.0461,0.0,40.0461,0.0,40.0461,0.0
1145,40.0461,0.0,40.0461,0.0,40.0461,0.0
1146,40.0461,0.0,40.0461,0.0,40.0461,0.0
1147,40.0461,0.0,40.0461,0.0,40.0461,0.0
1148,40.005165,0.0,40.0461,0.0,40.0461,0.0
1149,39.843193,0.0,40.0461,0.0,40.0461,0.0
1150,39.743336,0.0,40.0461,0.0,40.0461,0.0
1151,39.743336,0.0,40.0461,0.0,40.0461,0.0
1152,39.6717,0.0,40.0461,0.0,40.0461,0.0
1153,39.6717,0.0,40.0461,0.0,40.0461,0.0
1154,39.6717,0.0,39.6717,0.0,40.0461,0.0
1155,39.6717,0.0,39.6717,0.0,40.0461,0.0
1156,39.6717,0.0,39.6717,0.0,40.0461,0.0
1157,39.6717,0.0,39.6717,0.0,39.6717,0.0
1158,39.6717,0.0,39.6717,0.0,39.6717,0.0
1159,39.6717,0.0,39.6717,0.0,39.6717,0.0
1160,39.6717,0.0,39.6717,0.0,39.6717,0.0
1161,39.6717,0.0,39.6717,0.0,39.6717,0.0
1162,39.6717,0.0,39.6717,0.0,39.6717,0.0
1163,39.6717,0.0,39.6717,0.0,39.6717,0.0
1164,39.6717,0.0,39.6717,0.0,39.6717,0.0
1165,39.6717,0.0,39.6717,0.0,39.6717,0.0
1166,39.6717,0.0,39.6717,0.0,39.6717,0.0
1167,39.6717,0.0,39.6717,0.0,39.6717,0.0
1168,39.6717,0.0,39.6717,0.0,39.6717,0.0
1169,39.6717,0.0,39.6717,0.0,39.6717,0.0
1170,39.6717,0.0,39.6717,0.0,39.6717,0.0
1171,39.6717,0.0,39.6717,0.0,39.6717,0.0
1172,39.6717,0.0,39.6717,0.0,39.6717,0.0
1173,39.6717,0.0,39.6717,0.0,39.6717,0.0
1174,39.6717,0.0,39.6717,0.0,39.6717,0.0
1175,39.6717,0.0,39.6717,0.0,39.6717,0.0
1176,39.6717,0.0,39.6717,0.0,39.6717,0.0
1177,39.6717,0.0,39.6717,0.0,39.6717,0.0
1178,39.6717,0.0,39.6717,0.0,39.6717,0.0
1179,39.6717,0.0,39.6717,0.0,39.6717,0.0
1180,39.6717,0.0,39.6717,0.0,39.6717,0.0
1181,39.6717,0.0,39.6717,0.0,39.6717,0.0
1182,39.6717,0.0,39.6717,0.0,39.6717,0.0
1183,39.6717,0.0,39.6717,0.0,39.6717,0.0
1184,39.6717,0.0,39.6717,0.0,39.6717,0.0
1185,39.6717,0.0,39.6717,0.0,39.6717,0.0
1186,39.6717,0.0,39.6717,0.0,39.6717,0.0
1187,39.6717,0.0,39.6717,0.0,39.6717,0.0
1188,39.6717,0.0,39.6717,0.0,39.6717,0.0
1189,39.6717,0.0,39.6717,0.0,39.6717,0.0
1190,39.6717,0.0,39.6717,0.0,39.6717,0.0
1191,39.6717,0.0,39.6717,0.0,39.6717,0.0
1192,39.6717,0.0,39.6717,0.0,39.6717,0.0
1193,39.6717,0.0,39.6717,0.0,39.6717,0.0
1194,39.6717,0.0,39.6717,0.0,39.6717,0.0
1195,39.6717,0.0,39.6717,0.0,39.6717,0.0
1196,39.6717,0.0,39.6717,0.0,39.6717,0.0
1197,39.6717,0.0,39.6717,0.0,39.6717,0.0
1198,39.6717,0.0,39.6717,0.0,39.6717,0.0
1199,39.6717,0.0,39.6717,0.0,39.6717,0.0
1200,39.6717,0.0,39.6717,0.0,39.6717,0.0
1201,39.6717,0.0,39.6717,0.0,39.6717,0.0
1202,39.6717,0.0,39.6717,0.0,39.6717,0.0
1203,39.6717,0.0,39.6717,0.0,39.6717,0.0
1204,39.6717,0.0,39.6717,0.0,39.6717,0.0
1205,39.6717,0.0,39.6717,0.0,39.6717,0.0
1206,39.6717,0.0,39.6717,0.0,39.6717,0.0
1207,39.6717,0.0,39.6717,0.0,39.6717,0.0
1208,39.6717,0.0,39.6717,0.0,39.6717,0.0
1209,39.6717,0.0,39.6717,0.0,39.6717,0.0
1210,39.6717,0.0,39.6717,0.0,39.6717,0.0
1211,39.6717,0.0,39.6717,0.0,39.6717,0.0
1212,39.6717,0.0,39.6717,0.0,39.6717,0.0
1213,39.503178,0.0,39.6717,0.0,39.6717,0.0
1214,39.503178,0.0,39.6717,0.0,39.6717,0.0
1215,39.503178,0.0,39.503178,0.0,39.6717,0.0
1216,39.503178,0.0,39.503178,0.0,39.6717,0.0
1217,39.503178,0.0,39.503178,0.0,39.6717,0.0
1218,39.503178,0.0,39.503178,0.0,39.662415,0.0
1219,39.503178,0.0,39.503178,0.0,39.65474,0.0
1220,39.503178,0.0,39.503178,0.0,39.503178,0.0
1221,39.503178,0.0,39.503178,0.0,39.503178,0.0
1222,39.503178,0.0,39.503178,0.0,39.503178,0.0
1223,39.503178,0.0,39.503178,0.0,39.503178,0.0
1224,39.503178,0.0,39.503178,0.0,39.503178,0.0
1225,39.503178,0.0,39.503178,0.0,39.503178,0.0
1226,39.503178,0.0,39.503178,0.0,39.503178,0.0
1227,39.503178,0.0,39.503178,0.0,39.503178,0.0
1228,39.503178,0.0,39.503178,0.0,39.503178,0.0
1229,39.503178,0.0,39.503178,0.0,39.503178,0.0
1230,39.503178,0.0,39.503178,0.0,39.503178,0.0
1231,39.503178,0.0,39.503178,0.0,39.503178,0.0
1232,39.503178,0.0,39.503178,0.0,39.503178,0.0
1233,39.503178,0.0,39.503178,0.0,39.503178,0.0
1234,39.503178,0.0,39.503178,0.0,39.503178,0.0
1235,39.503178,0.0,39.503178,0.0,39.503178,0.0
1236,39.503178,0.0,39.503178,0.0,39.503178,0.0
1237,39.503178,0.0,39.503178,0.0,39.503178,0.0
1238,39.503178,0.0,39.503178,0.0,39.503178,0.0
1239,39.503178,0.0,39.503178,0.0,39.503178,0.0
1240,39.503178,0.0,39.503178,0.0,39.503178,0.0
1241,39.503178,0.0,39.503178,0.0,39.503178,0.0
1242,39.503178,0.0,39.503178,0.0,39.503178,0.0
1243,39.503178,0.0,39.503178,0.0,39.503178,0.0
1244,39.503178,0.0,39.503178,0.0,39.503178,0.0
1245,39.503178,0.0,39.503178,0.0,39.503178,0.0
1246,39.503178,0.0,39.503178,0.0,39.503178,0.0
1247,39.503178,0.0,39.503178,0.0,39.503178,0.0
1248,39.503178,0.0,39.503178,0.0,39.503178,0.0
1249,39.503178,0.0,39.503178,0.0,39.503178,0.0
1250,39.503178,0.0,39.503178,0.0,39.503178,0.0
1251,39.503178,0.0,39.503178,0.0,39.503178,0.0
1252,39.503178,0.0,39.503178,0.0,39.503178,0.0
1253,39.503178,0.0,39.503178,0.0,39.503178,0.0
1254,39.503178,0.0,39.503178,0.0,39.503178,0.0
1255,39.503178,0.0,39.503178,0.0,39.503178,0.0
1256,39.503178,0.0,39.503178,0.0,39.503178,0.0
1257,39.33321,0.0,39.503178,0.0,39.503178,0.0
1258,39.2973,0.0,39.503178,0.0,39.503178,0.0
1259,39.2973,0.0,39.42625,0.0,39.503178,0.0
1260,39.2973,0.0,39.383423,0.0,39.503178,0.0
1261,39.2973,0.0,39.2973,0.0,39.503178,0.0
1262,39.2973,0.0,39.2973,0.0,39.503178,0.0
1263,39.2973,0.0,39.2973,0.0,39.503178,0.0
1264,39.2973,0.0,39.2973,0.0,39.2973,0.0
1265,39.2973,0.0,39.2973,0.0,39.2973,0.0
1266,39.2973,0.0,39.2973,0.0,39.2973,0.0
1267,39.2973,0.0,39.2973,0.0,39.2973,0.0
1268,39.2973,0.0,39.2973,0.0,39.2973,0.0
1269,39.2973,0.0,39.2973,0.0,39.2973,0.0
1270,39.2973,0.0,39.2973,0.0,39.2973,0.0
1271,39.2973,0.0,39.2973,0.0,39.2973,0.0
1272,39.2973,0.0,39.2973,0.0,39.2973,0.0
1273,39.2973,0.0,39.2973,0.0,39.2973,0.0
1274,39.2973,0.0,39.2973,0.0,39.2973,0.0
1275,39.2973,0.0,39.2973,0.0,39.2973,0.0
1276,39.2973,0.0,39.2973,0.0,39.2973,0.0
1277,39.2973,0.0,39.2973,0.0,39.2973,0.0
1278,39.2973,0.0,39.2973,0.0,39.2973,0.0
1279,39.2973,0.0,39.2973,0.0,39.2973,0.0
1280,39.2973,0.0,39.2973,0.0,39.2973,0.0
1281,39.2973,0.0,39.2973,0.0,39.2973,0.0
1282,39.2973,0.0,39.2973,0.0,39.2973,0.0
1283,39.2973,0.0,39.2973,0.0,39.2973,0.0
1284,39.2973,0.0,39.2973,0.0,39.2973,0.0
1285,39.2973,0.0,39.2973,0.0,39.2973,0.0
1286,39.2973,0.0,39.2973,0.0,39.2973,0.0
1287,39.2973,0.0,39.2973,0.0,39.2973,0.0
1288,39.2973,0.0,39.2973,0.0,39.2973,0.0
1289,39.2973,0.0,39.2973,0.0,39.2973,0.0
1290,39.2973,0.0,39.2973,0.0,39.2973,0.0
1291,39.2973,0.0,39.2973,0.0,39.2973,0.0
1292,39.2973,0.0,39.2973,0.0,39.2973,0.0
1293,39.2973,0.0,39.2973,0.0,39.2973,0.0
1294,39.2973,0.0,39.2973,0.0,39.2973,0.0
1295,39.2973,0.0,39.2973,0.0,39.2973,0.0
1296,39.2973,0.0,39.2973,0.0,39.2973,0.0
1297,39.2973,0.0,39.2973,0.0,39.2973,0.0
1298,39.2973,0.0,39.2973,0.0,39.2973,0.0
1299,39.2973,0.0,39.2973,0.0,39.2973,0.0
1300,39.2973,0.0,39.2973,0.0,39.2973,0.0
1301,39.2973,0.0,39.2973,0.0,39.2973,0.0
1302,39.2973,0.0,39.2973,0.0,39.2973,0.0
1303,39.2973,0.0,39.2973,0.0,39.2973,0.0
1304,39.2973,0.0,39.2973,0.0,39.2973,0.0
1305,39.2973,0.0,39.2973,0.0,39.2973,0.0
1306,39.2973,0.0,39.2973,0.0,39.2973,0.0
1307,39.2973,0.0,39.2973,0.0,39.2973,0.0
